SubjNum,RT,acc,Cond,c.resp,TargStrength,qs
4,3.95,1,AA,1,2,<.7-1.0
4,2.95,1,AA,2,2,<.7-1.0
4,2.36,1,AA,1,2,>.3-<=.7
4,2.88,1,AA,2,2,>.3-<=.7
4,0.81,1,AA,2,2,<=.3
4,1.27,1,AA,2,2,<=.3
4,2.96,1,AA,1,2,<.7-1.0
4,1.27,1,AA,1,2,<=.3
4,1.73,1,AA,1,2,<=.3
4,3.61,1,AA,2,2,<.7-1.0
4,1.9,1,AA,1,2,>.3-<=.7
4,1.69,1,AA,2,2,<=.3
4,2.17,1,AA,1,2,>.3-<=.7
4,4.41,1,AA,1,2,<.7-1.0
4,4.75,1,AA,2,2,<.7-1.0
40,1.68,0,AB,1,1,<=.3
40,1.31,1,AB,2,1,<=.3
40,2.27,1,AB,2,1,<.7-1.0
40,2.52,1,AB,2,1,<.7-1.0
40,1.71,1,AB,1,1,<=.3
40,1.48,1,AB,2,1,<=.3
40,1.96,0,AB,2,1,>.3-<=.7
40,1.98,0,AB,1,1,>.3-<=.7
40,1.94,1,AB,1,1,>.3-<=.7
40,2.73,0,AB,2,1,<.7-1.0
40,2.3,1,AB,1,1,<.7-1.0
40,2.95,1,AB,2,1,<.7-1.0
40,1.58,1,AB,1,1,<=.3
40,1.87,1,AB,1,1,>.3-<=.7
40,1.44,1,AB,1,1,<=.3
40,2.26,1,AB,2,1,>.3-<=.7
40,2.2,0,AB,1,1,>.3-<=.7
40,2.1,0,AB,2,1,>.3-<=.7
40,2.13,0,AB,2,1,>.3-<=.7
40,1.76,0,AB,1,1,>.3-<=.7
40,1.05,1,AB,1,1,<=.3
40,2.76,1,AB,1,1,<.7-1.0
40,2.34,1,AB,2,1,<.7-1.0
40,4.48,1,AA,1,1,<.7-1.0
40,2.11,1,AA,1,1,>.3-<=.7
40,2.41,1,AA,2,1,>.3-<=.7
40,1.03,1,AA,1,1,<=.3
40,2.46,0,AA,2,1,>.3-<=.7
40,2.65,1,AA,2,1,<.7-1.0
40,2.44,1,AA,1,1,>.3-<=.7
40,2.18,0,AA,1,1,>.3-<=.7
40,2.38,1,AA,1,1,>.3-<=.7
40,2.32,0,AA,1,1,>.3-<=.7
40,2.74,1,AA,2,1,<.7-1.0
40,2.62,1,AA,1,1,<.7-1.0
40,2.21,0,AA,2,1,>.3-<=.7
40,2.53,0,AA,2,1,<.7-1.0
40,1.76,1,AA,1,1,<=.3
40,2.46,1,AA,2,1,>.3-<=.7
40,1.97,1,AA,2,1,<=.3
40,3.47,1,AA,2,1,<.7-1.0
40,1.33,0,AA,1,1,<=.3
40,3.16,0,AA,2,1,<.7-1.0
40,2.26,0,AA,2,1,>.3-<=.7
40,1.73,0,AA,1,1,<=.3
40,1.79,1,AA,2,1,<=.3
40,1.62,1,AA,1,1,<=.3
40,2.06,0,AB,2,2,<.7-1.0
40,1.68,0,AB,2,2,>.3-<=.7
40,1.82,1,AB,1,2,>.3-<=.7
40,3,1,AB,2,2,<.7-1.0
40,2.68,0,AB,2,2,<.7-1.0
40,1.79,1,AB,1,2,>.3-<=.7
40,1.8,1,AB,1,2,>.3-<=.7
40,1.19,1,AB,2,2,<=.3
40,1.76,0,AB,1,2,>.3-<=.7
40,1.16,1,AB,1,2,<=.3
40,1.22,1,AB,2,2,<=.3
40,1.47,1,AB,2,2,>.3-<=.7
40,0.93,1,AB,2,2,<=.3
40,1.69,1,AB,1,2,>.3-<=.7
40,1.18,1,AB,2,2,<=.3
40,2.15,1,AB,1,2,<.7-1.0
40,1.26,1,AB,2,2,>.3-<=.7
40,2.13,0,AB,2,2,<.7-1.0
40,1.65,1,AB,1,2,>.3-<=.7
40,1.67,1,AB,1,2,>.3-<=.7
40,2.45,1,AB,1,2,<.7-1.0
40,1.03,1,AB,1,2,<=.3
40,1.06,1,AB,1,2,<=.3
40,2.36,1,AB,2,2,<.7-1.0
40,3.08,1,AA,1,2,<.7-1.0
40,2.24,0,AA,2,2,>.3-<=.7
40,2.21,1,AA,1,2,>.3-<=.7
40,2.01,1,AA,1,2,<=.3
40,2.28,1,AA,1,2,>.3-<=.7
40,2.04,0,AA,2,2,<=.3
40,2.28,1,AA,1,2,>.3-<=.7
40,2.46,1,AA,2,2,<.7-1.0
40,1.87,1,AA,2,2,<=.3
40,2.04,0,AA,1,2,<=.3
40,2.29,0,AA,2,2,>.3-<=.7
40,2.77,1,AA,2,2,<.7-1.0
40,2.38,1,AA,1,2,<.7-1.0
40,2.06,1,AA,2,2,>.3-<=.7
40,2.33,1,AA,2,2,>.3-<=.7
40,1.14,1,AA,1,2,<=.3
40,1.38,1,AA,2,2,<=.3
40,1.35,1,AA,1,2,<=.3
40,2.14,1,AA,1,2,>.3-<=.7
40,2.47,0,AA,2,2,<.7-1.0
40,2.88,0,AA,1,2,<.7-1.0
40,1.92,1,AA,1,2,<=.3
40,2.51,1,AA,2,2,<.7-1.0
40,2.15,1,AA,2,2,>.3-<=.7
41,3.6,0,AB,2,1,<.7-1.0
41,3.05,1,AB,1,1,>.3-<=.7
41,2.89,1,AB,1,1,>.3-<=.7
41,3.35,1,AB,1,1,<.7-1.0
41,2.03,1,AB,2,1,>.3-<=.7
41,3.69,0,AB,1,1,<.7-1.0
41,1.74,1,AB,1,1,<=.3
41,2.67,1,AB,1,1,>.3-<=.7
41,5.05,0,AB,2,1,<.7-1.0
41,1.63,1,AB,2,1,<=.3
41,2.45,1,AB,2,1,>.3-<=.7
41,1.97,1,AB,2,1,<=.3
41,3.2,1,AB,1,1,<.7-1.0
41,2.21,0,AB,2,1,>.3-<=.7
41,1.43,0,AB,2,1,<=.3
41,3.03,1,AB,1,1,>.3-<=.7
41,1.73,0,AB,1,1,<=.3
41,4.26,0,AB,1,1,<.7-1.0
41,1.35,1,AB,2,1,<=.3
41,3.36,1,AB,1,1,<.7-1.0
41,3.15,0,AB,2,1,>.3-<=.7
41,1.49,0,AB,2,1,<=.3
41,2.17,0,AB,2,1,>.3-<=.7
41,2.21,0,AB,1,1,>.3-<=.7
41,3.84,1,AA,2,1,>.3-<=.7
41,2.49,0,AA,2,1,<=.3
41,3.5,1,AA,2,1,>.3-<=.7
41,2,1,AA,1,1,<=.3
41,4.6,0,AA,2,1,<.7-1.0
41,5.18,1,AA,2,1,<.7-1.0
41,3.63,1,AA,1,1,>.3-<=.7
41,3.51,0,AA,2,1,>.3-<=.7
41,5.18,1,AA,1,1,<.7-1.0
41,4.82,1,AA,1,1,<.7-1.0
41,3.54,0,AA,2,1,>.3-<=.7
41,2.38,1,AA,1,1,<=.3
41,2.83,1,AA,2,1,>.3-<=.7
41,4.13,0,AA,2,1,<.7-1.0
41,4.84,1,AA,1,1,<.7-1.0
41,4.51,1,AA,2,1,<.7-1.0
41,2.18,0,AA,1,1,<=.3
41,1.57,0,AA,1,1,<=.3
41,3.61,1,AA,1,1,>.3-<=.7
41,2.92,0,AA,1,1,>.3-<=.7
41,1.82,1,AA,1,1,<=.3
41,3.52,0,AA,2,1,>.3-<=.7
41,2.06,1,AA,2,1,<=.3
41,3.3,1,AB,2,2,>.3-<=.7
41,3.98,1,AB,2,2,<.7-1.0
41,4.39,1,AB,1,2,<.7-1.0
41,4.33,0,AB,1,2,<.7-1.0
41,3.43,1,AB,2,2,<.7-1.0
41,5.23,0,AB,1,2,<.7-1.0
41,2.16,1,AB,1,2,<=.3
41,2.76,1,AB,2,2,>.3-<=.7
41,2.28,1,AB,1,2,>.3-<=.7
41,3.83,0,AB,2,2,<.7-1.0
41,3.4,0,AB,2,2,<.7-1.0
41,2.16,0,AB,2,2,<=.3
41,3.34,0,AB,1,2,>.3-<=.7
41,3.38,1,AB,2,2,>.3-<=.7
41,2.84,0,AB,2,2,>.3-<=.7
41,1.29,1,AB,2,2,<=.3
41,2.23,0,AB,1,2,>.3-<=.7
41,2.17,1,AB,1,2,<=.3
41,1.77,1,AB,1,2,<=.3
41,2.62,1,AB,1,2,>.3-<=.7
41,1.26,1,AB,1,2,<=.3
41,2.35,1,AB,2,2,>.3-<=.7
41,2.42,0,AB,1,2,>.3-<=.7
41,1.5,1,AB,2,2,<=.3
41,2.5,1,AA,1,2,<=.3
41,3.09,1,AA,1,2,>.3-<=.7
41,2.81,1,AA,2,2,>.3-<=.7
41,2.07,1,AA,1,2,<=.3
41,3.3,1,AA,2,2,>.3-<=.7
41,2.99,1,AA,2,2,>.3-<=.7
41,2.8,1,AA,1,2,>.3-<=.7
41,4.11,1,AA,1,2,<.7-1.0
41,3.45,1,AA,2,2,<.7-1.0
41,5.17,1,AA,2,2,<.7-1.0
41,2.89,0,AA,1,2,>.3-<=.7
41,3.65,1,AA,2,2,<.7-1.0
41,3.38,1,AA,2,2,>.3-<=.7
41,4.09,1,AA,2,2,<.7-1.0
41,1.63,0,AA,2,2,<=.3
41,3.45,1,AA,1,2,<.7-1.0
41,1.03,0,AA,2,2,<=.3
41,2.17,1,AA,2,2,<=.3
41,3.73,1,AA,1,2,<.7-1.0
41,3.33,1,AA,1,2,>.3-<=.7
41,2.62,1,AA,1,2,<=.3
41,2.63,0,AA,1,2,>.3-<=.7
41,2.47,0,AA,2,2,<=.3
42,3.46,1,AB,1,1,<.7-1.0
42,1.78,1,AB,2,1,<=.3
42,2.25,1,AB,1,1,<=.3
42,2.48,1,AB,1,1,>.3-<=.7
42,4.11,1,AB,1,1,<.7-1.0
42,2.2,0,AB,1,1,<=.3
42,2.83,1,AB,2,1,>.3-<=.7
42,1.67,0,AB,1,1,<=.3
42,3.05,0,AB,2,1,>.3-<=.7
42,1.43,1,AB,2,1,<=.3
42,1.58,0,AB,1,1,<=.3
42,4.28,0,AB,2,1,<.7-1.0
42,3.59,1,AB,2,1,<.7-1.0
42,2.52,0,AB,2,1,>.3-<=.7
42,3.73,1,AB,2,1,<.7-1.0
42,2.76,0,AB,1,1,>.3-<=.7
42,2.93,0,AB,1,1,>.3-<=.7
42,2.66,1,AB,1,1,>.3-<=.7
42,2.24,1,AB,1,1,<=.3
42,3.73,1,AB,2,1,<.7-1.0
42,3.77,0,AB,2,1,<.7-1.0
42,3.39,1,AB,2,1,>.3-<=.7
42,2.94,0,AB,1,1,>.3-<=.7
42,2.49,1,AB,2,1,>.3-<=.7
42,3.02,1,AA,2,1,>.3-<=.7
42,2.81,1,AA,2,1,<=.3
42,3.16,1,AA,1,1,>.3-<=.7
42,3.05,1,AA,1,1,>.3-<=.7
42,2.87,1,AA,2,1,>.3-<=.7
42,3.47,1,AA,2,1,<.7-1.0
42,3.44,0,AA,1,1,<.7-1.0
42,3.39,1,AA,2,1,<.7-1.0
42,4.08,0,AA,2,1,<.7-1.0
42,3.37,0,AA,1,1,<.7-1.0
42,3.35,1,AA,2,1,>.3-<=.7
42,3.61,0,AA,1,1,<.7-1.0
42,2.45,1,AA,2,1,<=.3
42,1.95,1,AA,2,1,<=.3
42,2.58,0,AA,1,1,<=.3
42,2.9,0,AA,1,1,>.3-<=.7
42,2.83,0,AA,2,1,>.3-<=.7
42,2.56,1,AA,1,1,<=.3
42,2.9,0,AA,1,1,>.3-<=.7
42,3.34,0,AA,1,1,>.3-<=.7
42,2.07,1,AA,1,1,<=.3
42,2.89,1,AA,2,1,>.3-<=.7
42,2.38,1,AA,2,1,<=.3
42,3.95,0,AA,1,1,<.7-1.0
42,2.51,1,AB,2,2,<.7-1.0
42,2.41,1,AB,2,2,>.3-<=.7
42,1.75,1,AB,1,2,<=.3
42,3.95,1,AB,1,2,<.7-1.0
42,2.04,1,AB,2,2,>.3-<=.7
42,2.35,0,AB,2,2,>.3-<=.7
42,1.36,1,AB,1,2,<=.3
42,1.83,1,AB,1,2,>.3-<=.7
42,1.42,1,AB,2,2,<=.3
42,1.72,0,AB,1,2,<=.3
42,2.68,0,AB,2,2,<.7-1.0
42,1.15,1,AB,1,2,<=.3
42,3.87,1,AB,2,2,<.7-1.0
42,2.2,1,AB,2,2,>.3-<=.7
42,2.15,1,AB,2,2,>.3-<=.7
42,1.96,1,AB,2,2,>.3-<=.7
42,1.25,1,AB,1,2,<=.3
42,4.46,0,AB,1,2,<.7-1.0
42,3.25,1,AB,1,2,<.7-1.0
42,1.15,1,AB,1,2,<=.3
42,2.41,1,AB,2,2,>.3-<=.7
42,1.91,1,AB,1,2,>.3-<=.7
42,1.94,1,AB,1,2,>.3-<=.7
42,2.58,1,AB,2,2,<.7-1.0
42,2.94,0,AA,2,2,>.3-<=.7
42,2.39,0,AA,1,2,<=.3
42,2.21,1,AA,2,2,<=.3
42,3.11,1,AA,2,2,>.3-<=.7
42,3.59,0,AA,2,2,<.7-1.0
42,3.54,1,AA,1,2,<.7-1.0
42,3.61,1,AA,2,2,<.7-1.0
42,3.06,1,AA,2,2,>.3-<=.7
42,3.79,1,AA,2,2,<.7-1.0
42,2.43,1,AA,1,2,<=.3
42,2.77,1,AA,2,2,>.3-<=.7
42,3.27,0,AA,1,2,>.3-<=.7
42,4,1,AA,1,2,<.7-1.0
42,2.74,1,AA,1,2,>.3-<=.7
42,2.79,1,AA,1,2,>.3-<=.7
42,4.65,0,AA,2,2,<.7-1.0
42,2.24,1,AA,1,2,<=.3
42,2.15,1,AA,2,2,<=.3
42,2.9,1,AA,1,2,>.3-<=.7
42,2.72,0,AA,2,2,>.3-<=.7
42,2.53,1,AA,2,2,>.3-<=.7
42,3.39,0,AA,1,2,<.7-1.0
42,1.72,1,AA,1,2,<=.3
42,2.52,1,AA,1,2,<=.3
43,2.39,1,AB,1,1,>.3-<=.7
43,1.51,1,AB,2,1,<=.3
43,3.17,0,AB,1,1,<.7-1.0
43,0.91,1,AB,1,1,<=.3
43,5.22,0,AB,2,1,<.7-1.0
43,2.06,1,AB,2,1,>.3-<=.7
43,2.34,1,AB,2,1,>.3-<=.7
43,4.33,0,AB,2,1,<.7-1.0
43,1.87,1,AB,2,1,>.3-<=.7
43,2.54,1,AB,2,1,<.7-1.0
43,2.51,0,AB,1,1,<.7-1.0
43,1.99,1,AB,2,1,>.3-<=.7
43,1.45,1,AB,1,1,<=.3
43,3.33,1,AB,2,1,<.7-1.0
43,2.56,1,AB,2,1,<.7-1.0
43,1.42,0,AB,1,1,<=.3
43,2.4,0,AB,1,1,>.3-<=.7
43,1.73,0,AB,1,1,>.3-<=.7
43,2.24,0,AB,1,1,>.3-<=.7
43,1.42,1,AB,1,1,<=.3
43,2.16,1,AB,2,1,>.3-<=.7
43,1.95,1,AB,2,1,>.3-<=.7
43,1.38,0,AB,1,1,<=.3
43,1.71,1,AB,1,1,<=.3
43,2.84,1,AA,1,1,>.3-<=.7
43,2.85,0,AA,1,1,>.3-<=.7
43,1.92,1,AA,1,1,<=.3
43,3.62,0,AA,2,1,>.3-<=.7
43,2.62,1,AA,2,1,<=.3
43,4.79,0,AA,2,1,<.7-1.0
43,3.82,0,AA,2,1,<.7-1.0
43,2.82,1,AA,1,1,>.3-<=.7
43,1.81,1,AA,1,1,<=.3
43,1.03,1,AA,1,1,<=.3
43,3.77,0,AA,2,1,<.7-1.0
43,3.12,1,AA,2,1,>.3-<=.7
43,5.13,0,AA,2,1,<.7-1.0
43,2.24,0,AA,2,1,<=.3
43,2.57,0,AA,2,1,<=.3
43,2.63,1,AA,1,1,>.3-<=.7
43,4.33,1,AA,1,1,<.7-1.0
43,1.29,1,AA,2,1,<=.3
43,2.94,0,AA,1,1,>.3-<=.7
43,5.82,0,AA,2,1,<.7-1.0
43,4.68,0,AA,1,1,<.7-1.0
43,3.57,1,AA,2,1,>.3-<=.7
43,1.01,1,AB,2,2,<=.3
43,1.27,1,AB,2,2,<=.3
43,3.33,0,AB,1,2,<.7-1.0
43,2.46,0,AB,2,2,<.7-1.0
43,2.34,1,AB,1,2,<.7-1.0
43,1.55,1,AB,1,2,>.3-<=.7
43,2.68,1,AB,1,2,<.7-1.0
43,2.41,1,AB,2,2,<.7-1.0
43,1.42,0,AB,2,2,>.3-<=.7
43,2.16,1,AB,1,2,<.7-1.0
43,1.02,1,AB,1,2,<=.3
43,1.06,1,AB,2,2,<=.3
43,0.75,1,AB,1,2,<=.3
43,0.97,1,AB,1,2,<=.3
43,0.61,1,AB,1,2,<=.3
43,1.84,1,AB,2,2,>.3-<=.7
43,1.87,1,AB,1,2,>.3-<=.7
43,1.92,1,AB,1,2,>.3-<=.7
43,2.19,1,AB,2,2,<.7-1.0
43,1.54,0,AB,2,2,>.3-<=.7
43,1.32,1,AB,2,2,>.3-<=.7
43,1.57,1,AB,1,2,>.3-<=.7
43,1.3,1,AB,2,2,>.3-<=.7
43,2,1,AB,2,2,>.3-<=.7
43,2.83,1,AA,1,2,>.3-<=.7
43,2.42,0,AA,2,2,>.3-<=.7
43,1.9,0,AA,2,2,>.3-<=.7
43,1.27,1,AA,1,2,<=.3
43,3.63,1,AA,2,2,<.7-1.0
43,1.04,1,AA,2,2,<=.3
43,5.05,0,AA,1,2,<.7-1.0
43,2.21,1,AA,1,2,>.3-<=.7
43,1.03,1,AA,2,2,<=.3
43,5.39,0,AA,2,2,<.7-1.0
43,1.91,1,AA,1,2,>.3-<=.7
43,2.09,1,AA,2,2,>.3-<=.7
43,2.7,1,AA,1,2,>.3-<=.7
43,3.46,1,AA,2,2,<.7-1.0
43,2.41,0,AA,2,2,>.3-<=.7
43,1.75,1,AA,1,2,<=.3
43,4.24,1,AA,2,2,<.7-1.0
43,4.72,1,AA,1,2,<.7-1.0
43,3.52,0,AA,2,2,<.7-1.0
43,3.43,1,AA,1,2,>.3-<=.7
43,1.06,1,AA,1,2,<=.3
43,1.81,1,AA,1,2,<=.3
43,1.75,1,AA,1,2,<=.3
44,3.37,1,AB,2,1,>.3-<=.7
44,2.02,1,AB,1,1,<=.3
44,2.32,1,AB,2,1,>.3-<=.7
44,2.78,0,AB,2,1,>.3-<=.7
44,1.96,1,AB,1,1,<=.3
44,2.64,1,AB,1,1,>.3-<=.7
44,3.17,1,AB,2,1,>.3-<=.7
44,4.2,1,AB,1,1,<.7-1.0
44,3.77,1,AB,1,1,<.7-1.0
44,2.3,0,AB,2,1,<=.3
44,4.97,1,AB,1,1,<.7-1.0
44,2.53,0,AB,1,1,>.3-<=.7
44,4.9,0,AB,2,1,<.7-1.0
44,2.25,1,AB,1,1,<=.3
44,3.6,1,AB,1,1,<.7-1.0
44,2.52,1,AB,2,1,>.3-<=.7
44,2.01,1,AB,2,1,<=.3
44,4.76,1,AB,1,1,<.7-1.0
44,2.72,1,AB,2,1,>.3-<=.7
44,1.72,1,AB,1,1,<=.3
44,2.29,1,AB,2,1,<=.3
44,3.31,1,AB,1,1,>.3-<=.7
44,3.9,1,AB,2,1,<.7-1.0
44,3.09,1,AA,1,1,>.3-<=.7
44,4.9,1,AA,2,1,<.7-1.0
44,4.27,0,AA,2,1,<.7-1.0
44,2.84,0,AA,1,1,>.3-<=.7
44,3.35,1,AA,1,1,>.3-<=.7
44,4.49,1,AA,2,1,<.7-1.0
44,2.5,1,AA,1,1,<=.3
44,3.33,1,AA,2,1,>.3-<=.7
44,3.64,1,AA,2,1,>.3-<=.7
44,5.57,0,AA,1,1,<.7-1.0
44,4.91,1,AA,2,1,<.7-1.0
44,3.93,1,AA,2,1,>.3-<=.7
44,5.6,1,AA,2,1,<.7-1.0
44,4.44,1,AA,2,1,<.7-1.0
44,1.4,1,AA,1,1,<=.3
44,2.82,1,AA,1,1,<=.3
44,2.56,1,AA,1,1,<=.3
44,1.58,1,AA,1,1,<=.3
44,2.1,1,AA,2,1,<=.3
44,2.98,1,AA,2,1,>.3-<=.7
44,3.69,1,AA,1,1,>.3-<=.7
44,4.17,0,AA,1,1,>.3-<=.7
44,3.39,1,AA,1,1,>.3-<=.7
44,2.75,0,AA,2,1,<=.3
44,5.66,1,AB,2,2,<.7-1.0
44,3.02,1,AB,1,2,>.3-<=.7
44,1.9,0,AB,1,2,<=.3
44,2.03,1,AB,1,2,<=.3
44,2.91,0,AB,1,2,>.3-<=.7
44,3.49,1,AB,1,2,<.7-1.0
44,2.09,0,AB,1,2,<=.3
44,3.11,1,AB,2,2,<.7-1.0
44,3.45,1,AB,2,2,<.7-1.0
44,2.64,1,AB,1,2,>.3-<=.7
44,1.62,1,AB,2,2,<=.3
44,3.55,0,AB,2,2,<.7-1.0
44,1.39,1,AB,1,2,<=.3
44,2.26,1,AB,2,2,>.3-<=.7
44,2.04,1,AB,1,2,<=.3
44,2.19,0,AB,2,2,<=.3
44,3.06,0,AB,1,2,>.3-<=.7
44,3.46,1,AB,2,2,<.7-1.0
44,2.5,1,AB,2,2,>.3-<=.7
44,3.44,1,AB,1,2,<.7-1.0
44,2.98,1,AB,2,2,>.3-<=.7
44,2.82,1,AB,2,2,>.3-<=.7
44,3.17,1,AA,2,2,<.7-1.0
44,2.54,1,AA,2,2,>.3-<=.7
44,1.61,1,AA,1,2,<=.3
44,2.48,1,AA,1,2,>.3-<=.7
44,2.06,1,AA,2,2,<=.3
44,2.62,1,AA,2,2,>.3-<=.7
44,2.75,1,AA,2,2,>.3-<=.7
44,3.5,1,AA,2,2,<.7-1.0
44,3.24,1,AA,2,2,<.7-1.0
44,3.27,0,AA,2,2,<.7-1.0
44,2.72,1,AA,1,2,>.3-<=.7
44,2.96,1,AA,1,2,>.3-<=.7
44,2.81,1,AA,1,2,>.3-<=.7
44,2.78,1,AA,1,2,>.3-<=.7
44,2.14,1,AA,1,2,<=.3
44,2.06,1,AA,1,2,<=.3
44,2.96,1,AA,2,2,>.3-<=.7
44,2.34,1,AA,2,2,<=.3
44,2.41,1,AA,1,2,<=.3
44,1.96,1,AA,1,2,<=.3
44,3.46,1,AA,1,2,<.7-1.0
44,3.85,1,AA,2,2,<.7-1.0
44,3.15,1,AA,1,2,<.7-1.0
44,2.66,1,AA,2,2,>.3-<=.7
45,1.94,1,AB,2,1,<=.3
45,3.4,1,AB,1,1,<.7-1.0
45,3.25,1,AB,1,1,>.3-<=.7
45,2.57,1,AB,2,1,>.3-<=.7
45,4.68,1,AB,1,1,<.7-1.0
45,3.39,1,AB,1,1,<.7-1.0
45,2.88,1,AB,1,1,>.3-<=.7
45,2.05,1,AB,1,1,<=.3
45,4.74,0,AB,2,1,<.7-1.0
45,3.22,1,AB,2,1,>.3-<=.7
45,1.75,1,AB,1,1,<=.3
45,6,1,AB,1,1,<.7-1.0
45,2.96,0,AB,2,1,>.3-<=.7
45,1.71,1,AB,1,1,<=.3
45,1.68,1,AB,2,1,<=.3
45,3.63,1,AB,2,1,<.7-1.0
45,2.44,1,AB,2,1,>.3-<=.7
45,2.38,1,AB,1,1,<=.3
45,2.27,1,AB,2,1,<=.3
45,3.31,0,AB,2,1,>.3-<=.7
45,2.8,1,AB,1,1,>.3-<=.7
45,3.36,0,AB,2,1,<.7-1.0
45,2.9,1,AB,1,1,>.3-<=.7
45,2.71,1,AB,2,1,>.3-<=.7
45,3.17,0,AA,1,1,>.3-<=.7
45,1.8,1,AA,2,1,<=.3
45,4.56,0,AA,2,1,<.7-1.0
45,3.18,1,AA,1,1,>.3-<=.7
45,1.71,1,AA,1,1,<=.3
45,2.78,1,AA,1,1,>.3-<=.7
45,1.67,1,AA,2,1,<=.3
45,3.86,1,AA,2,1,<.7-1.0
45,4.28,1,AA,1,1,<.7-1.0
45,4.32,1,AA,2,1,<.7-1.0
45,1.97,1,AA,2,1,>.3-<=.7
45,3.76,0,AA,1,1,<.7-1.0
45,5.47,1,AA,2,1,<.7-1.0
45,1.78,1,AA,1,1,<=.3
45,1.69,1,AA,1,1,<=.3
45,1.99,1,AA,2,1,>.3-<=.7
45,4.43,1,AA,2,1,<.7-1.0
45,0.8,1,AA,2,1,<=.3
45,1.59,1,AA,2,1,<=.3
45,1.9,0,AA,2,1,>.3-<=.7
45,1.97,1,AA,1,1,>.3-<=.7
45,1.94,1,AA,1,1,>.3-<=.7
45,1.97,1,AA,1,1,>.3-<=.7
45,3.57,1,AA,1,1,>.3-<=.7
45,2.46,1,AB,1,2,>.3-<=.7
45,4.74,1,AB,1,2,<.7-1.0
45,1.81,1,AB,2,2,<=.3
45,3.32,1,AB,1,2,<.7-1.0
45,1.84,1,AB,1,2,>.3-<=.7
45,1.88,1,AB,1,2,>.3-<=.7
45,2.91,1,AB,2,2,>.3-<=.7
45,2.24,1,AB,2,2,>.3-<=.7
45,2.89,1,AB,2,2,>.3-<=.7
45,3.3,1,AB,2,2,<.7-1.0
45,3.73,1,AB,2,2,<.7-1.0
45,3.03,1,AB,2,2,>.3-<=.7
45,3.37,1,AB,1,2,<.7-1.0
45,4.64,1,AB,2,2,<.7-1.0
45,1.08,1,AB,1,2,<=.3
45,0.91,1,AB,1,2,<=.3
45,1.59,1,AB,2,2,<=.3
45,1.4,1,AB,2,2,<=.3
45,1.35,1,AB,1,2,<=.3
45,2.33,1,AB,1,2,>.3-<=.7
45,3.08,1,AB,1,2,<.7-1.0
45,2.22,1,AB,2,2,>.3-<=.7
45,1.57,1,AB,1,2,<=.3
45,2.93,1,AA,1,2,<.7-1.0
45,1.17,1,AA,2,2,<=.3
45,1.54,1,AA,1,2,>.3-<=.7
45,1.81,1,AA,1,2,<.7-1.0
45,1.52,1,AA,1,2,>.3-<=.7
45,1.3,1,AA,1,2,>.3-<=.7
45,1.53,1,AA,2,2,>.3-<=.7
45,1.2,1,AA,1,2,<=.3
45,2.02,1,AA,2,2,<.7-1.0
45,1.05,1,AA,2,2,<=.3
45,1.46,1,AA,1,2,>.3-<=.7
45,1.31,1,AA,1,2,>.3-<=.7
45,2.2,1,AA,2,2,<.7-1.0
45,1.35,1,AA,2,2,>.3-<=.7
45,0.96,1,AA,2,2,<=.3
45,4.48,1,AA,2,2,<.7-1.0
45,3.74,1,AA,2,2,<.7-1.0
45,1.7,1,AA,1,2,>.3-<=.7
45,1.73,1,AA,1,2,>.3-<=.7
45,1.03,1,AA,1,2,<=.3
45,3.88,1,AA,2,2,<.7-1.0
45,1.05,1,AA,2,2,<=.3
45,1.34,1,AA,2,2,>.3-<=.7
45,1.27,1,AA,1,2,<=.3
46,4.52,1,AB,2,1,<.7-1.0
46,3.71,1,AB,1,1,<.7-1.0
46,1.87,1,AB,1,1,>.3-<=.7
46,2.72,0,AB,2,1,<.7-1.0
46,1.02,1,AB,1,1,<=.3
46,2.98,1,AB,2,1,<.7-1.0
46,1.41,0,AB,2,1,>.3-<=.7
46,1.97,1,AB,1,1,>.3-<=.7
46,2.21,0,AB,2,1,>.3-<=.7
46,1.77,1,AB,1,1,>.3-<=.7
46,2.27,1,AB,2,1,>.3-<=.7
46,2.55,1,AB,1,1,<.7-1.0
46,1.4,0,AB,1,1,<=.3
46,0.9,0,AB,1,1,<=.3
46,0.92,1,AB,2,1,<=.3
46,1.97,0,AB,1,1,>.3-<=.7
46,2.59,1,AB,1,1,<.7-1.0
46,1.47,1,AB,2,1,>.3-<=.7
46,2.75,1,AB,1,1,<.7-1.0
46,1.16,0,AB,2,1,<=.3
46,1.28,0,AB,2,1,<=.3
46,1.18,1,AB,2,1,<=.3
46,1.9,1,AB,2,1,>.3-<=.7
46,1.88,1,AB,1,1,>.3-<=.7
46,5.25,1,AA,2,1,<.7-1.0
46,2.35,1,AA,2,1,>.3-<=.7
46,1.47,1,AA,2,1,>.3-<=.7
46,3.41,0,AA,2,1,<.7-1.0
46,2.49,0,AA,1,1,<.7-1.0
46,1.74,1,AA,2,1,>.3-<=.7
46,0.96,0,AA,1,1,<=.3
46,2.42,1,AA,1,1,<.7-1.0
46,3.45,0,AA,1,1,<.7-1.0
46,2.11,1,AA,1,1,>.3-<=.7
46,1.56,0,AA,1,1,>.3-<=.7
46,1.3,1,AA,1,1,<=.3
46,1.55,1,AA,1,1,>.3-<=.7
46,3.2,1,AA,2,1,<.7-1.0
46,1.34,0,AA,2,1,<=.3
46,1.31,0,AA,1,1,<=.3
